Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D4_5F_Mv_1_July,1,419029,419029,33.45,254.993,4014.005,1597.081,334.062,6.701
lesions:D4_5F_Mv_1_July,2,1032,516,0.148,255,112.347,36.906,17.728,7.324
leaf:D4_5F_Mv_2_July,1,246691,246691,29.264,254.967,2816.001,1098.24,286,1.108
lesions:D4_5F_Mv_2_July,2,451,225.5,0.121,255,54.335,20.998,11.717,87.344
leaf:D4_5F_Mv_3_July,1,144250,144250,17.635,255,2529.575,1014.535,181.034,175.665
lesions:D4_5F_Mv_3_July,4,2096,524,0.872,255,83.452,31.262,11.642,136.219
leaf:D4_5F_Mv_Edge_July,20,5114443,255722.15,33.862,254.836,2921.536,1169.463,275.064,81.429
lesions:D4_5F_Mv_Edge_July,49,16409,334.878,0.114,255,64.261,23.232,13.103,83.7
leaf:D4_5W_Mv_1_July,2,138443,69221.5,38.963,255,1189.954,462.875,125.569,13.36
lesions:D4_5W_Mv_1_July,43,12876,299.442,4.29,255,67.721,20.496,10.009,77.064
leaf:D4_5W_Mv_2_July,1,130127,130127,19.043,255,2037.645,830.342,199.536,34.791
lesions:D4_5W_Mv_2_July,1,10,10,0.002,255,16.728,4.59,2.774,86.046
leaf:D4_5W_Mv_3_July,1,382992,382992,30.682,255,3688.577,1512.841,322.334,1.17
lesions:D4_5W_Mv_3_July,3,242,80.667,0.044,255,35.213,11.44,6.792,4.343
leaf:D4_5W_Mv_Edge_July,20,5298609,264930.45,24.105,254.916,3091.371,1233.52,265.288,125.107
lesions:D4_5W_Mv_Edge_July,11,2395,217.727,0.014,255,63.583,21.982,9.053,82.84
leaf:D4_6F_Mv_1_July,1,183775,183775,30.787,255,2386.161,957.303,244.426,4.529
lesions:D4_6F_Mv_1_July,9,3204,356,1.125,255,77.38,19.363,12.113,67.427
leaf:D4_6F_Mv_2_July,1,398358,398358,23.442,255,3748.092,1530.738,331.347,2.331
lesions:D4_6F_Mv_2_July,2,573,286.5,0.096,255,60.406,22.174,14.109,92.613
leaf:D4_6F_Mv_3_July,1,378544,378544,31.814,254.498,3926.442,1592.488,302.657,6.901
lesions:D4_6F_Mv_3_July,8,1455,181.875,0.226,255,52.309,20.626,7.914,96.976
leaf:D4_6F_Mv_Edge_July,19,4455962,234524.316,24.272,255,2689.618,1081.472,267.428,94.993
lesions:D4_6F_Mv_Edge_July,19,7906,416.105,0.047,255,74.815,28.168,12.921,96.301
leaf:D4_6W_Mv_1_July,1,307892,307892,34.452,255,3118.352,1262.46,310.521,178.193
lesions:D4_6W_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_6W_Mv_2_July,1,475104,475104,44.553,255,4431.596,1814.573,333.368,179.876
lesions:D4_6W_Mv_2_July,1,124,124,0.017,255,44.527,17.137,9.213,46.248
leaf:D4_6W_Mv_3_July,1,609634,609634,39.979,255,4753.964,1993.792,389.314,0.971
lesions:D4_6W_Mv_3_July,1,18,18,0.002,255,14.485,5.349,4.285,0
leaf:D4_6W_Mv_Edge_July,21,6839959,325712.333,27.813,254.974,3413.234,1391.029,296.157,119.472
lesions:D4_6W_Mv_Edge_July,9,4249,472.111,0.02,255,67.724,24.079,14.966,102.083
leaf:D4_7F_Mv_1or2_July,1,314667,314667,29.156,255,3267.104,1320.349,303.44,6.787
lesions:D4_7F_Mv_1or2_July,2,1548,774,0.314,255,138.054,55.258,19.024,86.914
leaf:D4_7F_Mv_3_July,1,249277,249277,21.479,255,2901.156,1180.142,268.942,3.563
lesions:D4_7F_Mv_3_July,5,696,139.2,0.191,255,50.498,16.24,7.649,93.346
leaf:D4_7F_Mv_Edge_July,20,5117269,255863.45,28.136,254.927,2938.914,1181.529,267.726,115.936
lesions:D4_7F_Mv_Edge_July,15,4478,298.533,0.026,255,66.721,25.287,13.354,63.495
leaf:D4_7W_Mv_1_July,1,374620,374620,29.596,255,3446.827,1331.977,358.1,172.114
lesions:D4_7W_Mv_1_July,11,3436,312.364,0.542,255,65.572,24.958,12.652,160.126
leaf:D4_7W_Mv_2_July,1,182944,182944,27.651,255,2393.481,981.187,237.398,166.785
lesions:D4_7W_Mv_2_July,2,1063,531.5,0.301,255,106.861,33.7,19.377,157.249
leaf:D4_7W_Mv_3_July,1,224811,224811,28.934,255,2497.197,975.411,293.454,177.802
lesions:D4_7W_Mv_3_July,17,9945,585,2.978,255,111.733,35.424,15.985,101.883
leaf:D4_7W_Mv_Edge_July,20,5551788,277589.4,26.99,254.999,3087.421,1250.268,279,125.215
lesions:D4_7W_Mv_Edge_July,24,12630,526.25,0.063,255,84.961,31.677,15.347,81.518
leaf:D4_8F_Mv_1_July,1,373515,373515,25.778,255,3889.547,1617.395,294.037,5.889
lesions:D4_8F_Mv_1_July,19,4231,222.684,0.694,255,68.74,23.467,7.779,45.562
leaf:D4_8F_Mv_2_July,1,245241,245241,21.902,255,2843.423,1158.252,269.588,8.858
lesions:D4_8F_Mv_2_July,1,267,267,0.064,255,61.941,22.645,15.012,25.536
leaf:D4_8F_Mv_3_July,1,213685,213685,24.473,255,2472.227,990.068,274.802,5.998
lesions:D4_8F_Mv_3_July,3,558,186,0.168,255,44.904,17.127,9.362,77.769
leaf:D4_8F_Mv_Edge_July,20,3496293,174814.65,20.844,255,2372.209,936.391,232.836,124.243
lesions:D4_8F_Mv_Edge_July,8,1171,146.375,0.008,255,44.761,17.168,8.527,114.962
leaf:D4_8W_Mv_1_July,1,166429,166429,17.919,255,2510.227,912.235,232.291,9.193
lesions:D4_8W_Mv_1_July,2,478,239,0.164,255,60.406,23.782,12.797,8.579
leaf:D4_8W_Mv_2_July,1,86271,86271,20.354,255,1923.904,795.33,138.111,0.753
lesions:D4_8W_Mv_2_July,8,978,122.25,0.76,255,39.342,15.644,7.16,103.713
leaf:D4_8W_Mv_3_July,1,254509,254509,24.483,249.889,4302.625,1300.594,249.156,3.417
lesions:D4_8W_Mv_3_July,3,2618,872.667,0.647,255,106.602,33.981,20.31,100.12
leaf:D4_8W_Mv_Edge_July,20,3078274,153913.7,17.529,254.947,2388.542,933.49,206.364,80.196
lesions:D4_8W_Mv_Edge_July,20,2000,100,0.013,255,38.162,14.209,6.995,104.005
leaf:D4_9F_Mv_1_July,1,340706,340706,32.086,255,3470.258,1389.206,312.265,2.72
lesions:D4_9F_Mv_1_July,56,7332,130.929,1.358,255,44.135,15.473,7.267,71.736
leaf:D4_9F_Mv_2_July,1,495774,495774,32.355,254.998,3908.199,1618.094,390.113,3.71
lesions:D4_9F_Mv_2_July,4,97,24.25,0.014,255,16.192,6.149,4.002,30.08
leaf:D4_9F_Mv_3_July,1,307881,307881,35.126,255,3369.856,1220.853,321.092,10.817
lesions:D4_9F_Mv_3_July,3,420,140,0.077,255,41.261,14.178,11.196,31.494
leaf:D4_9F_Mv_Edge_July,20,4976426,248821.3,25.72,254.831,2872.204,1150.935,264.99,88.419
lesions:D4_9F_Mv_Edge_July,9,10301,1144.556,0.058,255,143.557,41.256,15.751,71.66
leaf:D4_9W_Mv_1_July_20190809,1,272306,272306,25.35,255,3314.428,1366.168,253.783,178.162
lesions:D4_9W_Mv_1_July_20190809,27,9802,363.037,2.368,255,64.457,18.673,9.658,63.798
leaf:D4_9W_Mv_2_July_20190809,1,325167,325167,25.918,255,3420.217,1421.567,291.239,170.552
lesions:D4_9W_Mv_2_July_20190809,5,453,90.6,0.079,255,38.462,14.764,7.31,70.002
leaf:D4_9W_Mv_3_July_20190809,1,219577,219577,28.225,255,3009.79,1197.484,233.468,169.447
lesions:D4_9W_Mv_3_July_20190809,1,46,46,0.01,255,26.142,9.416,6.22,74.232
leaf:D4_9W_Mv_Edge_July,20,4982377,249118.85,25.212,255,2872.568,1151.055,268.574,81.967
lesions:D4_9W_Mv_Edge_July,28,4729,168.893,0.026,255,45.398,15.933,9.217,64.054
leaf:D3_4W_Mv_2_July,1,576442,576442,28.189,255,5107.066,2030.343,361.49,6.186
lesions:D3_4W_Mv_2_July,3,338,112.667,0.034,255,36.856,14.356,8.321,120.673
