Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D4_5F_Mv_1_June,1,99720,99720,29.585,255,1843.727,704.344,180.263,2.426
lesions:D4_5F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_5F_Mv_2_June,1,74665,74665,36.756,255,1372.472,516.181,184.173,177.446
lesions:D4_5F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_5F_Mv_3_June,1,133470,133470,22.927,255,2037.812,792.027,214.562,52.245
lesions:D4_5F_Mv_3_June,2,6828,3414,1.696,255,360.496,93.564,40.608,57.576
leaf:D4_5W_Edge_Mv_June,20,3452519,172625.95,29.86,255,2395.73,954.827,223.134,77.863
lesions:D4_5W_Edge_Mv_June,40,4249,106.225,0.042,255,40.688,14.331,7.12,96.987
leaf:D4_5W_Mv_1_June,1,192923,192923,35.075,255,2388.511,878.69,279.549,178.664
lesions:D4_5W_Mv_1_June,11,24090,2190,8.128,255,154.469,34.752,15.501,131.794
leaf:D4_5W_Mv_2_June,1,162855,162855,27.828,255,2474.112,1003.997,206.528,179.724
lesions:D4_5W_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_5W_Mv_3_June,1,126004,126004,40.622,255,1798.379,697.447,230.029,177.647
lesions:D4_5W_Mv_3_June,31,24015,774.677,12.915,255,111.381,26.835,10.444,91.322
leaf:D4_6F_Edge_Mv_June,20,2895538,144776.9,28.63,255,2111.39,840.496,211.064,75.247
lesions:D4_6F_Edge_Mv_June,10,2233,223.3,0.025,255,59.965,16.698,10.642,61.068
leaf:D4_6F_Mv_1_June,1,72468,72468,37.235,255,1590.205,647.587,142.482,4.435
lesions:D4_6F_Mv_1_June,2,36,18,0.032,255,14.899,5.178,4.056,132.524
leaf:D4_6F_Mv_2_June,1,154931,154931,49.913,255,2112.639,791.852,249.118,179.884
lesions:D4_6F_Mv_2_June,8,1046,130.75,0.436,255,46.352,16.506,8.279,56.507
leaf:D4_6F_Mv_3_June_edited,1,249631,249631,33.615,255,3028.729,1250.628,254.144,175.758
lesions:D4_6F_Mv_3_June_edited,2,85,42.5,0.022,255,23.849,8.613,6.22,97.485
leaf:D4_6W_Edge_Mv_June,20,3040760,152038,29.012,255,2189.293,873.287,217.896,68.749
lesions:D4_6W_Edge_Mv_June,14,1176,84,0.013,255,33.624,12.782,6.293,86.854
leaf:D4_6W_Mv_1_June,1,93143,93143,17.004,255,1793.846,724.812,163.62,132.445
lesions:D4_6W_Mv_1_June,14,13603,971.643,4.026,255,139.271,27.136,14.385,120.405
leaf:D4_6W_Mv_2_June,1,61094,61094,16.219,255,1487.183,560.401,138.807,11.983
lesions:D4_6W_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_7F_Edge_Mv_June,20,2552893,127644.65,26.274,255,1987.343,794.535,197.466,88.78
lesions:D4_7F_Edge_Mv_June,8,20171,2521.375,0.24,255,209.755,50.355,31.5,92.061
leaf:D4_7F_Mv_1_June,1,182108,182108,36.912,255,2504.622,1031.658,224.752,5.314
lesions:D4_7F_Mv_1_June,1,274,274,0.095,255,89.497,19.931,17.504,5.325
leaf:D4_7F_Mv_2_June,1,139968,139968,32.243,255,2052.94,839.242,212.35,178.931
lesions:D4_7F_Mv_2_June,24,6477,269.875,3.25,254.817,61.254,17.399,7.277,76.197
leaf:D4_7F_Mv_3_June,1,263942,263942,39.327,255,2783.866,1034.58,324.829,6.314
lesions:D4_7F_Mv_3_June,9,17721,1969,4.185,255,210.216,61.996,13.482,72.107
leaf:D4_7W_Edge_Mv_June,20,3457893,172894.65,29.174,255,2340.623,934.461,230.13,47.461
lesions:D4_7W_Edge_Mv_June,31,13691,441.645,0.135,255,62.796,18.643,12.088,85.08
leaf:D4_7W_Mv_1_June,1,323301,323301,40.429,255,3424.334,1257.616,327.317,1.424
lesions:D4_7W_Mv_1_June,26,100809,3877.269,20.907,255,164.99,44.341,11.846,56.602
leaf:D4_7W_Mv_2_June,1,176282,176282,32.179,255,2221.457,830.435,270.279,9.665
lesions:D4_7W_Mv_2_June,11,57757,5250.636,19.547,255,270.921,46.74,22.481,24.098
leaf:D4_7W_Mv_3_June,1,114153,114153,21.145,255,1786.94,696.898,208.559,174.938
lesions:D4_7W_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_8F_Edge_Mv_June,20,2944184,147209.2,26.99,255,2157.729,866.853,209.691,98.192
lesions:D4_8F_Edge_Mv_June,17,3650,214.706,0.04,255,52.905,18.746,11.066,93.313
leaf:D4_8F_Mv_1_June,1,224570,224570,40.244,255,2670.653,1070.257,267.161,9.789
lesions:D4_8F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_8F_Mv_2_June,1,53672,53672,14.631,255,1510.403,624.761,109.382,157.926
lesions:D4_8F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_8F_Mv_3_June,1,69644,69644,30.429,255,1534.247,637.739,139.044,2.074
lesions:D4_8F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_8W_Edge_Mv_June,19,2502487,131709.842,28.251,255,1998.682,802.799,195.065,43.925
lesions:D4_8W_Edge_Mv_June,47,15790,335.957,0.211,255,67.789,23.205,10.769,74.18
leaf:D4_8W_Mv_1_June,1,126904,126904,16.529,255,2224.407,912.805,177.014,154.763
lesions:D4_8W_Mv_1_June,6,1247,207.833,0.299,255,62.184,22.543,10.142,123.473
leaf:D4_8W_Mv_2_June,1,50321,50321,30.346,255,1330.482,554.12,115.626,178.508
lesions:D4_8W_Mv_2_June,1,26,26,0.035,255,18.728,6.743,4.91,84.351
leaf:D4_8W_Mv_3_June,1,91757,91757,32.794,255,2094.975,850.493,137.366,179.616
lesions:D4_8W_Mv_3_June,3,769,256.333,0.554,255,65.389,27.131,10.135,61.181
leaf:D4_9F_Edge_Mv_June,20,2499742,124987.1,26.092,255,1930.065,760.207,193.571,99.819
lesions:D4_9F_Edge_Mv_June,18,1880,104.444,0.022,255,35.712,12.536,7.898,105.076
leaf:D4_9F_Mv_1_June,1,382914,382914,38.668,255,3719.648,1531.365,318.37,177.016
lesions:D4_9F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_9F_Mv_2_June,1,154038,154038,28.442,255,2077.107,808.745,242.508,175.71
lesions:D4_9F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_9F_Mv_3_June,1,106055,106055,39.48,255,1696.296,608.166,222.034,5.415
lesions:D4_9F_Mv_3_June,2,3388,1694,2.123,255,200.631,75.244,22.806,11.093
leaf:D4_9W_Edge_Mv_June,20,2891620,144581,27.955,255,2159.08,856.973,209.854,81.994
lesions:D4_9W_Edge_Mv_June,40,16519,412.975,0.195,255,60.052,19.405,11.886,77.713
leaf:D4_9W_Mv_1_June,1,257186,257186,33.521,254.891,2828.234,1084.362,301.984,2.395
lesions:D4_9W_Mv_1_June,21,93997,4476.048,22.777,255,172.911,43.536,18.201,65.657
leaf:D4_9W_Mv_2_June,1,108967,108967,27.823,255,1664.403,621.524,223.227,160.38
lesions:D4_9W_Mv_2_June,5,54485,10897,27.66,255,346.425,90.961,52.498,130.922
leaf:D4_9W_Mv_3_June,1,199566,199566,37.002,255,2420.143,945.371,268.778,0.177
lesions:D4_9W_Mv_3_June,17,53534,3149.059,18.028,255,173.152,33.638,14.98,72.446
